iteration,prob_high,du_count,count_high,parent_mean_high,parent_sd_high,parent_mean_low,parent_sd_low,pilot_du_count,pilot_ucl,action_level,pilot_ratio,count_pilot_ucl_exceeds,count_true_mean_exceeds,prop_pilot_ucl_exceeds,prop_true_mean_exceeds,a,b,match,match_desc
1,0.24979555,100,27,600,1800,100,300,62,869.8826299,4020.451898,0.216364392,3,0,0.048387097,0,0,1,2,Not in Compliance - Error
2,0.21333761,100,15,600,1800,100,300,45,498.4104968,1921.040607,0.259448184,3,1,0.066666667,0.01,0,0,1,Not in Compliance - Correct
3,0.061386616,100,1,600,1800,100,300,17,241.7556802,273.4503633,0.884093469,4,3,0.235294118,0.03,0,0,1,Not in Compliance - Correct
4,0.094255206,100,7,600,1800,100,300,65,449.5345499,3009.06434,0.149393466,2,1,0.030769231,0.01,0,0,1,Not in Compliance - Correct
5,0.111626115,100,13,600,1800,100,300,16,328.3054194,3737.368036,0.087844016,0,0,0,0,1,1,4,Compliance - Correct
6,0.245259424,100,28,600,1800,100,300,46,514.8729786,4257.532492,0.120932249,1,0,0.02173913,0,0,1,2,Not in Compliance - Error
7,0.179179996,100,22,600,1800,100,300,85,1528.283663,4951.553463,0.308647311,2,0,0.023529412,0,0,1,2,Not in Compliance - Error
8,0.11088578,100,16,600,1800,100,300,82,391.8457876,3071.481281,0.127575509,0,0,0,0,1,1,4,Compliance - Correct
9,0.177521603,100,20,600,1800,100,300,19,514.9768123,5255.86521,0.097981358,0,0,0,0,1,1,4,Compliance - Correct
10,0.222741155,100,13,600,1800,100,300,22,321.0976151,460.1117923,0.697868693,5,6,0.227272727,0.06,0,0,1,Not in Compliance - Correct
1,0.23958851,100,28,600,1800,100,300,36,404.3979347,2041.4019,0.198098147,1,1,0.027777778,0.01,0,0,1,Not in Compliance - Correct
2,0.159451677,100,20,600,1800,100,300,86,744.1520006,614.8726413,1.210253881,18,6,0.209302326,0.06,0,0,1,Not in Compliance - Correct
3,0.230177733,100,24,600,1800,100,300,24,781.5131596,2212.041444,0.353299511,3,0,0.125,0,0,1,2,Not in Compliance - Error
4,0.100332926,100,8,600,1800,100,300,44,267.6510769,1997.592041,0.133986856,0,0,0,0,1,1,4,Compliance - Correct
5,0.174794864,100,17,600,1800,100,300,51,310.175998,2984.794145,0.103918724,0,0,0,0,1,1,4,Compliance - Correct
6,0.145268991,100,16,600,1800,100,300,36,433.2231259,105.8759476,4.091799277,24,45,0.666666667,0.45,0,0,1,Not in Compliance - Correct
7,0.095254678,100,6,600,1800,100,300,40,433.2029005,4546.397461,0.095284872,0,0,0,0,1,1,4,Compliance - Correct
8,0.051828129,100,4,600,1800,100,300,38,332.1711121,5315.320956,0.062493143,0,0,0,0,1,1,4,Compliance - Correct
9,0.186613732,100,26,600,1800,100,300,60,729.553455,3855.255681,0.189236075,2,0,0.033333333,0,0,1,2,Not in Compliance - Error
10,0.127552363,100,13,600,1800,100,300,40,307.5859257,276.0225935,1.114350538,11,13,0.275,0.13,0,0,1,Not in Compliance - Correct
1,0.120156558,100,13,600,1800,100,300,29,936.9645121,3819.097943,0.245336602,1,0,0.034482759,0,0,1,2,Not in Compliance - Error
2,0.051792069,100,4,600,1800,100,300,77,285.8550206,2747.485427,0.104042416,1,0,0.012987013,0,0,1,2,Not in Compliance - Error
3,0.125934904,100,11,600,1800,100,300,31,1015.296639,4102.687926,0.247471087,1,0,0.032258065,0,0,1,2,Not in Compliance - Error
4,0.249660684,100,25,600,1800,100,300,68,425.1608401,3298.404247,0.128898949,2,0,0.029411765,0,0,1,2,Not in Compliance - Error
5,0.171236487,100,11,600,1800,100,300,13,216.8490919,2062.758854,0.10512576,0,0,0,0,1,1,4,Compliance - Correct
6,0.117913147,100,13,600,1800,100,300,20,181.1054449,3025.172093,0.059866163,0,0,0,0,1,1,4,Compliance - Correct
7,0.232468459,100,26,600,1800,100,300,37,369.9302968,1647.149703,0.224588145,0,0,0,0,1,1,4,Compliance - Correct
8,0.225292552,100,24,600,1800,100,300,16,526.2046909,2568.835516,0.204841722,0,0,0,0,1,1,4,Compliance - Correct
9,0.051535968,100,4,600,1800,100,300,82,348.463144,3506.874765,0.099365722,0,0,0,0,1,1,4,Compliance - Correct
10,0.115874946,100,14,600,1800,100,300,76,441.4439324,269.7667279,1.636391322,26,19,0.342105263,0.19,0,0,1,Not in Compliance - Correct
1,0.150082247,100,16,600,1800,100,300,89,651.2386702,4606.391249,0.141377194,2,0,0.02247191,0,0,1,2,Not in Compliance - Error
2,0.073126319,100,10,600,1800,100,300,81,324.4996358,3123.718322,0.103882489,0,0,0,0,1,1,4,Compliance - Correct
3,0.198500366,100,13,600,1800,100,300,13,169.6580404,1982.24214,0.085588959,0,0,0,0,1,1,4,Compliance - Correct
4,0.085579594,100,6,600,1800,100,300,44,364.3859262,4054.103755,0.08988076,1,0,0.022727273,0,0,1,2,Not in Compliance - Error
5,0.089955365,100,13,600,1800,100,300,56,392.384923,4237.369438,0.092601065,1,0,0.017857143,0,0,1,2,Not in Compliance - Error
6,0.119803295,100,16,600,1800,100,300,88,427.6634036,1147.591902,0.372661573,5,1,0.056818182,0.01,0,0,1,Not in Compliance - Correct
7,0.202800956,100,29,600,1800,100,300,31,740.8957401,5500.596383,0.134693711,2,0,0.064516129,0,0,1,2,Not in Compliance - Error
8,0.165840694,100,13,600,1800,100,300,71,339.6093029,5334.645271,0.063661084,0,0,0,0,1,1,4,Compliance - Correct
9,0.095980374,100,13,600,1800,100,300,71,256.7480404,5319.578308,0.048264736,0,0,0,0,1,1,4,Compliance - Correct
10,0.197995548,100,18,600,1800,100,300,13,337.6083804,3303.020159,0.102212025,0,0,0,0,1,1,4,Compliance - Correct
1,0.057944939,100,6,600,1800,100,300,40,700.1843258,3443.334446,0.20334485,3,0,0.075,0,0,1,2,Not in Compliance - Error
2,0.125080085,100,7,600,1800,100,300,33,274.8762297,4915.539102,0.055919854,0,0,0,0,1,1,4,Compliance - Correct
3,0.075644384,100,12,600,1800,100,300,15,528.373506,1355.454664,0.389812747,1,0,0.066666667,0,0,1,2,Not in Compliance - Error
4,0.198405227,100,17,600,1800,100,300,33,535.5605077,3020.007873,0.177337454,1,0,0.03030303,0,0,1,2,Not in Compliance - Error
5,0.213344387,100,24,600,1800,100,300,20,616.5468861,688.7080675,0.895222396,3,6,0.15,0.06,0,0,1,Not in Compliance - Correct
6,0.224654275,100,25,600,1800,100,300,70,860.4486278,3337.786108,0.257790224,1,0,0.014285714,0,0,1,2,Not in Compliance - Error
7,0.195945076,100,17,600,1800,100,300,55,415.8479311,341.1591653,1.218926453,14,16,0.254545455,0.16,0,0,1,Not in Compliance - Correct
8,0.150484677,100,21,600,1800,100,300,30,794.5195686,4452.967993,0.17842472,2,0,0.066666667,0,0,1,2,Not in Compliance - Error
9,0.234192384,100,27,600,1800,100,300,74,546.3187656,1857.502143,0.294114743,5,0,0.067567568,0,0,1,2,Not in Compliance - Error
10,0.244009719,100,26,600,1800,100,300,68,318.2750018,2514.802206,0.12656065,1,0,0.014705882,0,0,1,2,Not in Compliance - Error
1,0.092350842,100,10,600,1800,100,300,24,259.5892871,2261.708912,0.114775728,0,0,0,0,1,1,4,Compliance - Correct
2,0.152559382,100,17,600,1800,100,300,80,573.7593051,5054.260149,0.113519939,2,0,0.025,0,0,1,2,Not in Compliance - Error
3,0.051948014,100,4,600,1800,100,300,38,262.2168766,2013.669869,0.130218404,1,1,0.026315789,0.01,0,0,1,Not in Compliance - Correct
4,0.174157426,100,15,600,1800,100,300,38,332.8943424,4319.712446,0.077064005,0,0,0,0,1,1,4,Compliance - Correct
5,0.20648748,100,18,600,1800,100,300,47,403.1772463,740.2634362,0.544640227,7,7,0.14893617,0.07,0,0,1,Not in Compliance - Correct
6,0.208991231,100,28,600,1800,100,300,62,536.6858206,3359.111457,0.159770174,2,0,0.032258065,0,0,1,2,Not in Compliance - Error
7,0.065562299,100,5,600,1800,100,300,48,342.6345447,2728.992171,0.12555351,0,0,0,0,1,1,4,Compliance - Correct
8,0.211258216,100,21,600,1800,100,300,25,385.3124924,4549.802443,0.084687741,0,0,0,0,1,1,4,Compliance - Correct
9,0.070785753,100,6,600,1800,100,300,79,549.8610185,4538.780546,0.121147302,2,0,0.025316456,0,0,1,2,Not in Compliance - Error
10,0.103582879,100,8,600,1800,100,300,26,311.294273,4221.080044,0.073747541,0,0,0,0,1,1,4,Compliance - Correct
1,0.21426935,100,14,600,1800,100,300,19,152.1995211,2046.705643,0.074363171,0,1,0,0.01,1,0,3,Compliance - Error
2,0.110863664,100,16,600,1800,100,300,24,278.4107098,5431.174344,0.051261604,0,0,0,0,1,1,4,Compliance - Correct
3,0.114686137,100,10,600,1800,100,300,82,427.4523087,3008.093986,0.142100716,1,0,0.012195122,0,0,1,2,Not in Compliance - Error
4,0.073422855,100,13,600,1800,100,300,37,330.0689866,1694.302331,0.194811151,1,0,0.027027027,0,0,1,2,Not in Compliance - Error
5,0.133109035,100,12,600,1800,100,300,66,463.7381111,1383.545643,0.335180927,4,0,0.060606061,0,0,1,2,Not in Compliance - Error
6,0.169029846,100,17,600,1800,100,300,77,412.7269924,4646.110515,0.088832797,0,0,0,0,1,1,4,Compliance - Correct
7,0.193438051,100,17,600,1800,100,300,86,559.9085135,4419.091704,0.126702171,2,0,0.023255814,0,0,1,2,Not in Compliance - Error
8,0.171352296,100,15,600,1800,100,300,65,282.0045392,889.2167219,0.317138142,6,3,0.092307692,0.03,0,0,1,Not in Compliance - Correct
9,0.17886379,100,12,600,1800,100,300,62,380.5137906,3313.74189,0.114829037,1,0,0.016129032,0,0,1,2,Not in Compliance - Error
10,0.156006112,100,16,600,1800,100,300,70,350.3617494,2255.571701,0.155331683,2,0,0.028571429,0,0,1,2,Not in Compliance - Error
1,0.079739686,100,9,600,1800,100,300,41,408.8992308,5545.478353,0.07373561,1,0,0.024390244,0,0,1,2,Not in Compliance - Error
2,0.178825891,100,19,600,1800,100,300,66,460.3628714,973.6296705,0.472831596,7,4,0.106060606,0.04,0,0,1,Not in Compliance - Correct
3,0.21120782,100,18,600,1800,100,300,75,328.0263634,746.1594304,0.439619671,5,4,0.066666667,0.04,0,0,1,Not in Compliance - Correct
4,0.16825642,100,16,600,1800,100,300,51,374.2176322,296.468527,1.262250789,11,16,0.215686275,0.16,0,0,1,Not in Compliance - Correct
5,0.079685593,100,4,600,1800,100,300,88,231.6249738,1482.368974,0.156253253,2,0,0.022727273,0,0,1,2,Not in Compliance - Error
6,0.146904848,100,10,600,1800,100,300,30,282.0981235,2340.929375,0.120506892,0,0,0,0,1,1,4,Compliance - Correct
7,0.064667463,100,4,600,1800,100,300,62,335.9758383,835.6554676,0.402050667,7,2,0.112903226,0.02,0,0,1,Not in Compliance - Correct
8,0.068105799,100,8,600,1800,100,300,72,269.9347264,3037.636912,0.088863394,0,0,0,0,1,1,4,Compliance - Correct
9,0.094806934,100,9,600,1800,100,300,23,181.9019417,4275.689014,0.042543305,0,0,0,0,1,1,4,Compliance - Correct
10,0.167791469,100,16,600,1800,100,300,80,456.5232168,4687.008521,0.097401832,1,0,0.0125,0,0,1,2,Not in Compliance - Error
1,0.242862003,100,24,600,1800,100,300,88,556.3222309,1739.720416,0.319776802,6,0,0.068181818,0,0,1,2,Not in Compliance - Error
2,0.246175898,100,35,600,1800,100,300,23,1208.901931,5530.96998,0.218569606,2,0,0.086956522,0,0,1,2,Not in Compliance - Error
3,0.065011557,100,5,600,1800,100,300,77,315.0636832,5434.831158,0.0579712,0,0,0,0,1,1,4,Compliance - Correct
4,0.129651832,100,14,600,1800,100,300,54,481.1749908,501.1516867,0.960138424,9,1,0.166666667,0.01,0,0,1,Not in Compliance - Correct
5,0.228129423,100,23,600,1800,100,300,74,459.1447523,1058.517181,0.43376221,8,1,0.108108108,0.01,0,0,1,Not in Compliance - Correct
6,0.153832531,100,17,600,1800,100,300,45,416.6211732,4831.807445,0.086224705,0,0,0,0,1,1,4,Compliance - Correct
7,0.115905217,100,10,600,1800,100,300,69,279.6511404,4159.190184,0.067236921,0,0,0,0,1,1,4,Compliance - Correct
8,0.202978224,100,22,600,1800,100,300,82,552.9558818,5138.467299,0.107611054,2,0,0.024390244,0,0,1,2,Not in Compliance - Error
9,0.245864143,100,21,600,1800,100,300,31,464.9639422,1420.045602,0.327428881,3,0,0.096774194,0,0,1,2,Not in Compliance - Error
10,0.179921181,100,16,600,1800,100,300,37,424.4912961,5741.977094,0.073927724,0,0,0,0,1,1,4,Compliance - Correct
1,0.101432917,100,7,600,1800,100,300,50,363.2650836,464.1259457,0.782686439,10,3,0.2,0.03,0,0,1,Not in Compliance - Correct
2,0.059304744,100,2,600,1800,100,300,44,253.8513332,4791.434019,0.052980242,0,0,0,0,1,1,4,Compliance - Correct
3,0.08742212,100,10,600,1800,100,300,50,320.1732422,4856.826683,0.065922312,0,0,0,0,1,1,4,Compliance - Correct
4,0.230490407,100,24,600,1800,100,300,63,437.60078,5160.640911,0.08479582,0,0,0,0,1,1,4,Compliance - Correct
5,0.163395016,100,13,600,1800,100,300,29,253.4096231,4332.991622,0.058483756,0,0,0,0,1,1,4,Compliance - Correct
6,0.081265619,100,6,600,1800,100,300,41,245.8714162,3010.863476,0.08166143,0,0,0,0,1,1,4,Compliance - Correct
7,0.084863291,100,4,600,1800,100,300,79,276.1607198,3287.128384,0.084012757,0,0,0,0,1,1,4,Compliance - Correct
8,0.105992124,100,16,600,1800,100,300,63,476.715865,822.8031853,0.579380189,8,5,0.126984127,0.05,0,0,1,Not in Compliance - Correct
9,0.129113003,100,13,600,1800,100,300,88,421.5889239,4230.305923,0.099659205,1,0,0.011363636,0,0,1,2,Not in Compliance - Error
10,0.063973366,100,4,600,1800,100,300,36,255.7857601,4960.811173,0.051561277,0,0,0,0,1,1,4,Compliance - Correct
1,0.131012648,100,14,600,1800,100,300,20,336.3395364,981.1772075,0.342791836,1,1,0.05,0.01,0,0,1,Not in Compliance - Correct
2,0.144657978,100,17,600,1800,100,300,44,468.6246112,2872.722625,0.163129084,1,0,0.022727273,0,0,1,2,Not in Compliance - Error
3,0.06517524,100,3,600,1800,100,300,90,230.725615,2263.869203,0.101916495,0,0,0,0,1,1,4,Compliance - Correct
4,0.1374477,100,12,600,1800,100,300,26,390.7350608,3823.181737,0.10220154,0,0,0,0,1,1,4,Compliance - Correct
5,0.17097053,100,22,600,1800,100,300,50,482.7148778,5103.160143,0.094591364,0,0,0,0,1,1,4,Compliance - Correct
6,0.24746044,100,22,600,1800,100,300,83,822.8452407,1656.430564,0.496758064,5,0,0.060240964,0,0,1,2,Not in Compliance - Error
7,0.12557177,100,9,600,1800,100,300,63,672.6040306,4332.39472,0.155249942,1,0,0.015873016,0,0,1,2,Not in Compliance - Error
8,0.157609236,100,11,600,1800,100,300,39,691.7372707,1339.081542,0.516575914,4,0,0.102564103,0,0,1,2,Not in Compliance - Error
9,0.210943296,100,17,600,1800,100,300,15,318.0034472,2905.467487,0.109450011,0,0,0,0,1,1,4,Compliance - Correct
10,0.174771406,100,21,600,1800,100,300,82,469.5880614,406.9567412,1.153901666,24,15,0.292682927,0.15,0,0,1,Not in Compliance - Correct
1,0.202197746,100,21,600,1800,100,300,68,817.811899,4607.100824,0.177511179,3,0,0.044117647,0,0,1,2,Not in Compliance - Error
2,0.070231846,100,9,600,1800,100,300,19,448.7142997,2267.281261,0.197908529,1,0,0.052631579,0,0,1,2,Not in Compliance - Error
3,0.159293347,100,16,600,1800,100,300,37,465.3393743,2980.966777,0.156103509,1,0,0.027027027,0,0,1,2,Not in Compliance - Error
4,0.054288131,100,6,600,1800,100,300,65,302.1648747,4399.917677,0.06867512,0,0,0,0,1,1,4,Compliance - Correct
5,0.225495269,100,29,600,1800,100,300,15,408.3106863,5672.281179,0.071983506,0,0,0,0,1,1,4,Compliance - Correct
6,0.147756598,100,17,600,1800,100,300,10,305.413936,4839.696216,0.063106014,0,0,0,0,1,1,4,Compliance - Correct
7,0.212896362,100,24,600,1800,100,300,26,1128.657577,4420.703354,0.255311765,2,0,0.076923077,0,0,1,2,Not in Compliance - Error
8,0.160674895,100,19,600,1800,100,300,35,283.9377896,367.7277888,0.772141237,8,16,0.228571429,0.16,0,0,1,Not in Compliance - Correct
9,0.130456107,100,15,600,1800,100,300,88,348.7604989,5546.434654,0.062880124,0,0,0,0,1,1,4,Compliance - Correct
10,0.090669117,100,5,600,1800,100,300,15,627.6011675,5123.076686,0.122504738,0,0,0,0,1,1,4,Compliance - Correct
1,0.104384282,100,6,600,1800,100,300,38,240.3458261,4174.609323,0.05757325,0,0,0,0,1,1,4,Compliance - Correct
2,0.174750873,100,22,600,1800,100,300,47,417.6008921,2652.863073,0.15741517,1,0,0.021276596,0,0,1,2,Not in Compliance - Error
3,0.211566057,100,21,600,1800,100,300,81,400.513354,737.040482,0.543407538,13,3,0.160493827,0.03,0,0,1,Not in Compliance - Correct
4,0.144141955,100,8,600,1800,100,300,66,462.6939609,2798.797571,0.165318838,2,0,0.03030303,0,0,1,2,Not in Compliance - Error
5,0.155924326,100,14,600,1800,100,300,85,502.7444944,1006.230577,0.499631502,10,2,0.117647059,0.02,0,0,1,Not in Compliance - Correct
6,0.244105257,100,25,600,1800,100,300,65,368.0133756,879.4501248,0.418458495,5,3,0.076923077,0.03,0,0,1,Not in Compliance - Correct
7,0.068923939,100,4,600,1800,100,300,54,259.0231866,2572.235794,0.100699628,0,0,0,0,1,1,4,Compliance - Correct
8,0.17867666,100,23,600,1800,100,300,19,232.9022819,5959.9761,0.039077721,0,0,0,0,1,1,4,Compliance - Correct
9,0.14222784,100,14,600,1800,100,300,69,576.5415197,1508.345437,0.382234404,5,2,0.072463768,0.02,0,0,1,Not in Compliance - Correct
10,0.090684419,100,6,600,1800,100,300,14,209.4817342,5718.052655,0.036635153,0,0,0,0,1,1,4,Compliance - Correct
1,0.065662076,100,5,600,1800,100,300,40,341.1849126,5970.739871,0.05714282,0,0,0,0,1,1,4,Compliance - Correct
2,0.113741282,100,10,600,1800,100,300,80,450.6558978,459.4370495,0.980887149,16,7,0.2,0.07,0,0,1,Not in Compliance - Correct
3,0.057607165,100,6,600,1800,100,300,70,252.6086747,1979.424108,0.127617257,0,0,0,0,1,1,4,Compliance - Correct
4,0.186352948,100,19,600,1800,100,300,60,534.2724438,2061.184736,0.259206482,5,1,0.083333333,0.01,0,0,1,Not in Compliance - Correct
5,0.123841357,100,11,600,1800,100,300,76,382.4451752,4743.342047,0.080627788,0,0,0,0,1,1,4,Compliance - Correct
6,0.074731359,100,8,600,1800,100,300,50,356.4850278,4036.943293,0.088305681,0,0,0,0,1,1,4,Compliance - Correct
7,0.098232328,100,9,600,1800,100,300,57,254.0387891,2524.810546,0.100616971,0,0,0,0,1,1,4,Compliance - Correct
8,0.231839957,100,24,600,1800,100,300,71,602.090754,450.5134199,1.336454648,18,13,0.253521127,0.13,0,0,1,Not in Compliance - Correct
9,0.187457382,100,22,600,1800,100,300,42,589.7459059,2176.516207,0.270958656,4,0,0.095238095,0,0,1,2,Not in Compliance - Error
10,0.177085822,100,25,600,1800,100,300,29,626.1557697,2446.962436,0.255891043,0,0,0,0,1,1,4,Compliance - Correct
1,0.228001764,100,23,600,1800,100,300,79,477.6159371,1045.15925,0.456979104,8,0,0.101265823,0,0,1,2,Not in Compliance - Error
2,0.052786729,100,4,600,1800,100,300,56,286.0997062,306.092476,0.93468389,15,5,0.267857143,0.05,0,0,1,Not in Compliance - Correct
3,0.160932141,100,16,600,1800,100,300,72,578.6481538,363.7493888,1.590787976,19,14,0.263888889,0.14,0,0,1,Not in Compliance - Correct
4,0.117175132,100,15,600,1800,100,300,80,420.2275229,4053.745828,0.103664004,1,0,0.0125,0,0,1,2,Not in Compliance - Error
5,0.193203296,100,27,600,1800,100,300,58,894.2758393,5201.503727,0.171926406,2,0,0.034482759,0,0,1,2,Not in Compliance - Error
6,0.197953863,100,11,600,1800,100,300,45,493.3089268,5812.029967,0.084877217,0,0,0,0,1,1,4,Compliance - Correct
7,0.196046479,100,20,600,1800,100,300,85,586.1946626,5938.835132,0.098705327,1,0,0.011764706,0,0,1,2,Not in Compliance - Error
8,0.242669081,100,18,600,1800,100,300,75,519.5081673,4408.784109,0.117834794,0,0,0,0,1,1,4,Compliance - Correct
9,0.209593878,100,15,600,1800,100,300,31,446.6864446,563.4552362,0.792762967,7,7,0.225806452,0.07,0,0,1,Not in Compliance - Correct
10,0.246483774,100,26,600,1800,100,300,83,806.3325615,4676.279799,0.17243035,2,0,0.024096386,0,0,1,2,Not in Compliance - Error
1,0.243854352,100,23,600,1800,100,300,48,633.1572217,2630.271992,0.240719296,2,0,0.041666667,0,0,1,2,Not in Compliance - Error
2,0.062306328,100,5,600,1800,100,300,37,223.048375,5324.769471,0.041888832,0,0,0,0,1,1,4,Compliance - Correct
3,0.069538601,100,10,600,1800,100,300,43,245.117947,3551.3692,0.069020688,0,0,0,0,1,1,4,Compliance - Correct
4,0.182766673,100,15,600,1800,100,300,57,349.4973842,5238.802272,0.066713223,0,0,0,0,1,1,4,Compliance - Correct
5,0.098668302,100,18,600,1800,100,300,65,500.648008,3112.083107,0.160872313,1,0,0.015384615,0,0,1,2,Not in Compliance - Error
6,0.082525729,100,8,600,1800,100,300,72,303.2744552,5198.874817,0.058334633,0,0,0,0,1,1,4,Compliance - Correct
7,0.112612881,100,6,600,1800,100,300,64,354.2652384,3155.003035,0.112286814,2,0,0.03125,0,0,1,2,Not in Compliance - Error
8,0.12828383,100,13,600,1800,100,300,31,192.4861607,3596.815746,0.053515713,0,0,0,0,1,1,4,Compliance - Correct
9,0.146450912,100,14,600,1800,100,300,26,430.6807364,3109.049809,0.138524875,0,0,0,0,1,1,4,Compliance - Correct
10,0.087368604,100,11,600,1800,100,300,26,425.7648199,2983.91691,0.142686554,1,0,0.038461538,0,0,1,2,Not in Compliance - Error
1,0.127515086,100,17,600,1800,100,300,20,569.4204295,2068.7559,0.275247761,1,0,0.05,0,0,1,2,Not in Compliance - Error
2,0.208749294,100,17,600,1800,100,300,32,719.7275301,3197.676908,0.225078252,2,0,0.0625,0,0,1,2,Not in Compliance - Error
3,0.08269422,100,7,600,1800,100,300,86,349.6384076,2274.365998,0.153730054,2,0,0.023255814,0,0,1,2,Not in Compliance - Error
4,0.072959654,100,11,600,1800,100,300,57,412.7670054,227.1896678,1.816838809,21,13,0.368421053,0.13,0,0,1,Not in Compliance - Correct
5,0.15875928,100,18,600,1800,100,300,13,390.0958907,5748.483153,0.067860665,0,0,0,0,1,1,4,Compliance - Correct
6,0.127703019,100,15,600,1800,100,300,74,425.1621317,3077.339289,0.138159004,1,0,0.013513514,0,0,1,2,Not in Compliance - Error
